"","Latitude","Longitude","problem"
"28141",52.81987044,-2.794725746,"Murder"
"28162",52.49256765,-1.898331019,"Theft"
"28168",52.19123926,-2.217627221,"Murder"
"28175",53.01348195,-2.226858338,"Rape"
"28186",52.51490459,-1.980799893,"Rape"
"28191",52.39880459,-1.464980924,"Murder"
"28192",52.16246414,-2.220702868,"Rape"
"28203",52.84044299,-3.040658082,"Murder"
"28223",52.19614001,-1.738075353,"Theft"
"28238",52.60575925,-1.648903753,"Rape"
"28241",52.46762612,-1.589268103,"Rape"
"28254",52.46290572,-1.904286547,"Murder"
"28274",53.02622825,-1.852355651,"Rape"
"28288",52.54356879,-1.728066579,"Theft"
"28306",52.44702784,-2.030853561,"Rape"
"28313",52.66969837,-2.052749543,"Theft"
"28318",52.12262815,-2.589310774,"Murder"
"28326",52.95706246,-2.108132462,"Murder"
"28327",53.0292766,-2.046941899,"Murder"
"28349",52.90336351,-1.867640128,"Rape"
"28353",52.46079145,-1.710017308,"Rape"
"28356",52.38894383,-2.257978803,"Rape"
"28357",52.37950942,-2.255573252,"Theft"
"28370",52.51298951,-2.082178364,"Murder"
"28377",52.44711159,-2.048950771,"Rape"
"28381",52.19040451,-2.231081148,"Rape"
"28383",52.19248278,-2.225679223,"Theft"
"28384",52.6103781,-2.001433643,"Theft"
"28386",52.7143821,-2.519540575,"Murder"
"28388",52.97035591,-2.075377507,"Theft"
"28408",52.04501367,-2.428628412,"Theft"
"28413",53.13712742,-2.079930226,"Theft"
"28414",52.36719065,-2.065780833,"Theft"
"28415",52.40642895,-1.21940139,"Rape"
"28418",52.5072901,-1.876197306,"Theft"
"28425",52.97510732,-2.201832377,"Rape"
"28443",52.36998106,-1.512593891,"Rape"
"28447",52.88767098,-2.129256336,"Theft"
"28481",52.45356637,-1.696820925,"Rape"
"28497",52.47211019,-2.148643014,"Murder"
"28506",52.90335106,-1.856876298,"Rape"
"28515",52.4899111,-2.026465595,"Rape"
"28532",52.37288306,-1.634212585,"Rape"
"28538",52.70341349,-2.731041808,"Theft"
"28539",52.81791184,-1.630104326,"Theft"
"28545",52.51418619,-1.986694411,"Theft"
"28566",52.90851877,-2.894337236,"Rape"
"28570",52.50861462,-1.794274359,"Theft"
"28578",53.00578365,-2.187699118,"Theft"
"28609",52.71570209,-2.843459382,"Theft"
"28625",52.40001293,-1.983788606,"Theft"
"28653",52.3359927,-1.414371433,"Rape"
"28659",52.23813242,-1.882803568,"Rape"
"28676",52.02807418,-2.438669064,"Theft"
"28681",52.41755229,-1.676483082,"Theft"
"28683",52.52942235,-1.893823968,"Rape"
"28696",52.07379547,-2.777612414,"Theft"
"28702",53.02908637,-2.207601465,"Rape"
"28703",52.73782641,-1.779276042,"Murder"
"28722",52.41797441,-1.931437911,"Rape"
"28725",52.64202715,-2.411094357,"Murder"
"28727",53.04718076,-2.140623152,"Theft"
"28737",52.56778004,-2.134213333,"Rape"
"28748",52.49737284,-1.973442475,"Rape"
"28762",52.94266616,-2.001446618,"Theft"
"28777",52.28288731,-1.586784874,"Rape"
"28778",52.45990014,-2.169868472,"Rape"
"28791",52.1985156,-2.166015636,"Theft"
"28799",52.6562037,-1.927519275,"Theft"
"28801",52.80933601,-2.112971808,"Theft"
"28823",52.45376745,-1.78952648,"Rape"
"28845",53.01229895,-2.076121531,"Theft"
"28846",52.83270149,-1.779167093,"Theft"
"28850",53.00244692,-2.177134541,"Theft"
"28853",52.40682465,-1.927927197,"Rape"
"28864",52.94605234,-2.34039616,"Rape"
"28872",52.37303581,-1.95655115,"Theft"
"28874",52.52164805,-1.989050284,"Theft"
"28880",52.32515844,-2.232062136,"Theft"
"28888",52.58064039,-2.129825341,"Theft"
"28897",52.57290418,-2.126113644,"Theft"
"28900",52.46910013,-2.154418002,"Theft"
"28902",53.004079,-2.18560546,"Rape"
"28912",52.27049908,-2.23589424,"Theft"
"28919",52.62026656,-2.007933317,"Murder"
"28920",52.56812608,-2.001874619,"Rape"
"28926",52.4693908,-1.810046149,"Theft"
"28933",51.92816988,-2.568580513,"Murder"
"28951",52.31149433,-1.884077169,"Rape"
"28952",52.51568602,-1.467247134,"Theft"
"28954",52.43597286,-2.017607295,"Theft"
"28960",52.6951259,-2.371346911,"Rape"
"28967",52.96645378,-2.715581386,"Rape"
"28989",52.35252574,-2.069253219,"Murder"
"28994",52.4944667,-1.91231914,"Theft"
"28996",52.5622384,-1.821461959,"Theft"
"28998",52.49076149,-1.889204,"Murder"
"29019",52.75065413,-1.922000107,"Rape"
"29020",52.73358488,-1.900482804,"Murder"
"29035",52.37541335,-1.461297351,"Murder"
"29052",52.04684027,-2.135064628,"Theft"
"29060",52.40895193,-1.213476554,"Rape"
"29082",52.82615725,-2.454237514,"Rape"
"29090",52.7704376,-2.357818037,"Rape"
"29103",52.56254105,-2.051587647,"Rape"
"29105",52.56010185,-2.057957161,"Murder"
"29120",52.95133003,-2.191436909,"Murder"
"29126",52.16242745,-2.216243863,"Rape"
"29130",52.06066903,-2.342721501,"Rape"
"29138",52.53755973,-1.985213152,"Theft"
"29140",52.50930645,-2.078045982,"Theft"
"29145",52.40594371,-1.50226094,"Theft"
"29146",52.53884819,-2.119823442,"Rape"
"29147",52.53929813,-2.119382352,"Murder"
"29156",52.44213524,-1.426206151,"Theft"
"29176",52.22184991,-2.192745006,"Murder"
"29180",52.05743784,-2.72015476,"Theft"
"29181",52.15134022,-2.921175259,"Theft"
"29191",52.64560763,-2.44039188,"Theft"
"29208",52.49684552,-1.861496845,"Murder"
"29217",52.79157644,-2.087449329,"Murder"
"29218",52.57764863,-1.53659216,"Rape"
"29223",52.33463634,-2.067464074,"Rape"
"29229",52.83172229,-1.613971698,"Theft"
"29236",52.64181016,-2.086853871,"Theft"
"29242",52.46164555,-2.175100087,"Rape"
"29261",52.27406971,-2.138745342,"Murder"
"29282",53.10245647,-2.010414409,"Theft"
"29294",52.31026591,-1.92074968,"Theft"
"29297",52.36582865,-1.281799976,"Murder"
"29300",52.39762442,-1.248068894,"Theft"
"29308",52.7160766,-2.81563533,"Rape"
"29310",52.76854715,-2.107115312,"Rape"
"29358",52.18722787,-1.713700178,"Theft"
"29377",53.06292237,-2.131273583,"Theft"
"29386",52.69152599,-2.022105619,"Theft"
"29391",52.68858518,-2.02777028,"Theft"
"29417",52.98529585,-2.127939439,"Murder"
"29431",52.17511233,-2.184938576,"Theft"
"29441",52.67725474,-2.0398911,"Theft"
"29462",52.18517224,-2.206803172,"Murder"
"29468",52.28250076,-1.610623415,"Rape"
"29476",52.77735305,-1.957664149,"Rape"
"29489",52.39869478,-1.44123159,"Theft"
"29530",52.5458747,-2.104654094,"Theft"
"29536",52.86724262,-1.762488165,"Rape"
"29546",52.49890247,-2.019105841,"Theft"
"29548",52.51326603,-1.92775382,"Theft"
"29550",52.56716997,-1.883405766,"Rape"
"29555",52.12479404,-2.416773566,"Theft"
"29560",52.41364867,-1.530961009,"Theft"
"29577",52.50879295,-2.001429726,"Theft"
"29589",53.01114929,-2.193848075,"Theft"
"29590",53.00224069,-2.182721637,"Murder"
"29594",52.44495563,-2.044843605,"Theft"
"29599",52.35586246,-2.048555691,"Theft"
"29609",52.5304307,-2.081031743,"Murder"
"29610",52.78536976,-1.615938599,"Theft"
"29615",52.67117765,-2.390812228,"Theft"
"29616",52.20854133,-2.821028114,"Rape"
"29633",52.71393634,-2.799904085,"Rape"
"29638",52.42845811,-1.321962974,"Murder"
"29654",52.50193875,-1.927772322,"Theft"
"29670",52.7571973,-1.934938866,"Theft"
"29671",52.65995887,-1.779668007,"Rape"
"29672",53.02542733,-2.18035973,"Murder"
"29677",52.21118785,-1.913607975,"Rape"
"29684",52.3810935,-1.340318192,"Rape"
"29685",52.36144075,-1.560883265,"Theft"
"29686",52.26511167,-1.891524302,"Theft"
"29694",52.57973763,-2.133216895,"Rape"
"29707",52.46330381,-2.001427979,"Theft"
"29725",52.77452346,-2.31501209,"Rape"
"29726",52.82665166,-2.298381428,"Rape"
"29727",53.02886383,-2.064490911,"Murder"
"29731",52.33228895,-2.265573253,"Murder"
"29748",52.52584145,-2.08721383,"Murder"
"29752",53.02138088,-2.181237296,"Theft"
"29767",53.10479114,-2.026232821,"Rape"
"29774",51.92847412,-2.501686175,"Rape"
"29777",52.52860192,-1.441295029,"Theft"
"29783",52.68146545,-2.443415209,"Murder"
"29793",52.50366698,-2.019991855,"Theft"
"29796",52.69719983,-1.853140701,"Rape"
"29798",52.31040961,-1.878212887,"Theft"
"29817",52.34761203,-1.810582492,"Rape"
"29827",52.47193307,-2.016149717,"Rape"
"29853",52.40819959,-1.49573802,"Rape"
"29856",51.92286121,-2.655761305,"Theft"
"29870",52.05881156,-2.730678422,"Theft"
"29872",52.22018173,-1.918567507,"Murder"
"29873",52.63031894,-2.429807403,"Theft"
"29874",52.2886223,-1.561603163,"Murder"
"29882",51.95831065,-2.525303679,"Murder"
"29903",52.54066522,-2.150334559,"Rape"
"29910",52.84772991,-2.001442885,"Theft"
"29913",53.0292766,-2.046941899,"Rape"
"29915",52.95742678,-2.506075854,"Theft"
"29917",52.45524246,-2.119154411,"Rape"
"29924",52.55418051,-2.051577791,"Theft"
"29928",52.4216726,-1.560285468,"Rape"
"29940",52.63158814,-1.705492274,"Theft"
"29970",52.33891868,-2.279438965,"Theft"
"29972",52.69040983,-2.028807083,"Rape"
"29973",52.97035591,-2.075377507,"Theft"
"29978",52.54037526,-2.121007153,"Rape"
"29984",52.25162583,-1.635312579,"Murder"
"29985",52.70626858,-2.750330147,"Theft"
"29986",52.22045737,-2.725863807,"Murder"
"29993",52.99126525,-2.692691591,"Rape"
"29994",52.96397419,-2.703287347,"Rape"
"30019",52.55876945,-2.041110376,"Rape"
"30025",52.42388763,-1.445560238,"Theft"
"30029",53.02010966,-2.171661453,"Murder"
"30030",52.88767098,-2.129256336,"Rape"
"30036",53.07147715,-2.116747719,"Theft"
"30041",52.36323502,-1.266436875,"Murder"
"30045",52.10273847,-1.625037414,"Rape"
"30054",52.38449373,-2.23650202,"Rape"
"30073",52.4634285,-2.179140065,"Theft"
"30100",52.57531681,-2.016188296,"Rape"
"30102",52.4245252,-1.913192828,"Rape"
"30120",52.82882017,-2.149859718,"Rape"
"30137",52.5258578,-1.462186369,"Murder"
"30144",53.02317189,-2.154245725,"Murder"
"30163",52.51421423,-1.760209098,"Theft"
"30169",52.07635291,-1.952971404,"Rape"
"30171",52.38202748,-2.038447418,"Theft"
"30199",52.43441073,-1.236558307,"Theft"
"30203",52.40887564,-1.825461982,"Theft"
"30206",52.50781542,-1.863377774,"Theft"
"30216",52.18963511,-2.293977672,"Rape"
"30233",53.02909078,-2.188799428,"Theft"
"30238",52.39902607,-1.516418724,"Rape"
"30244",52.46290294,-1.900901321,"Rape"
"30265",52.57205285,-2.221988734,"Theft"
"30270",52.55277771,-2.124433486,"Rape"
"30278",52.44449055,-3.033653574,"Theft"
"30296",52.41113527,-1.516286371,"Theft"
"30303",52.41797441,-1.931437911,"Rape"
"30305",52.56812283,-1.971924824,"Theft"
"30321",52.47728882,-1.903224803,"Rape"
"30324",52.45810872,-1.870301105,"Rape"
"30331",52.33606017,-2.061287547,"Rape"
"30343",52.94266616,-2.001446618,"Rape"
"30348",52.5357616,-1.984034325,"Rape"
"30366",52.20825371,-1.855077207,"Rape"
"30368",52.28386714,-1.540496966,"Murder"
"30373",52.71919902,-2.101960546,"Rape"
"30375",52.47269294,-1.890574224,"Rape"
"30379",52.6562037,-1.927519275,"Murder"
"30381",52.80933601,-2.112971808,"Rape"
"30388",52.41787418,-1.831307874,"Rape"
"30395",52.65160282,-1.825533228,"Rape"
"30415",52.55179167,-1.477768168,"Theft"
"30416",52.26438528,-1.571659387,"Theft"
"30420",52.48512547,-2.075057872,"Theft"
"30430",52.34531411,-1.576162764,"Rape"
"30445",52.10287026,-2.330372638,"Theft"
"30470",52.68588726,-2.03180711,"Murder"
"30471",51.9552571,-2.860688239,"Rape"
"30494",52.55466299,-1.47046272,"Theft"
"30498",52.62026656,-2.007933317,"Theft"
"30503",52.36080035,-2.876625686,"Murder"
"30510",52.55913255,-1.706419789,"Theft"
"30512",51.92816988,-2.568580513,"Rape"
"30521",52.19176467,-2.225090434,"Murder"
"30523",52.33944708,-2.280293589,"Theft"
"30540",52.69803837,-2.727992436,"Murder"
"30542",52.20136275,-1.781998822,"Theft"
"30543",52.03958349,-2.438344412,"Theft"
"30551",52.70958077,-2.751127067,"Theft"
"30554",53.07649671,-2.221532538,"Murder"
"30555",53.02073874,-2.177880402,"Theft"
"30561",52.02668911,-2.424080637,"Rape"
"30585",52.4072754,-1.489868545,"Rape"
"30593",52.98687123,-2.134021622,"Rape"
"30597",52.73358488,-1.900482804,"Rape"
"30618",52.46208069,-2.010641476,"Theft"
"30643",52.54950611,-2.050834915,"Theft"
"30648",52.65232731,-2.267510083,"Theft"
"30658",52.97831054,-2.388664862,"Theft"
"30663",52.35751439,-1.807603541,"Rape"
"30676",52.57400417,-2.049033699,"Rape"
"30717",52.40885811,-1.502639769,"Rape"
"30723",52.47757862,-2.067241639,"Theft"
"30739",53.0561943,-2.187948259,"Rape"
"30746",52.50993702,-1.835081708,"Theft"
"30753",52.22059294,-2.191714885,"Murder"
"30769",52.70863949,-2.757771474,"Theft"
"30773",52.98958732,-2.186317878,"Rape"
"30774",52.98778785,-2.187352859,"Theft"
"30784",52.22632201,-2.206379656,"Theft"
"30798",52.67549614,-1.883118234,"Rape"
"30822",52.72858897,-1.971822836,"Theft"
"30826",52.993868,-1.986550365,"Rape"
"30838",52.0563213,-2.696509619,"Rape"
"30842",52.01078359,-2.789049415,"Theft"
"30844",52.35429822,-1.574461818,"Theft"
"30847",52.35753001,-2.233127545,"Murder"
"30862",52.37266146,-2.300333372,"Theft"
"30877",52.69401517,-2.794509024,"Murder"
"30894",52.99778591,-2.094869449,"Murder"
"30895",53.00764933,-2.239897699,"Theft"
"30898",53.08290877,-2.272115219,"Rape"
"30901",52.89758863,-2.15009725,"Rape"
"30915",52.27959102,-1.550698959,"Theft"
"30918",52.27724533,-1.598357644,"Theft"
"30927",52.63965458,-2.421120971,"Rape"
"30936",52.35385176,-2.271575478,"Rape"
"30941",52.67293342,-1.843490847,"Rape"
"30945",52.81898345,-2.555658401,"Theft"
"30952",52.66403156,-2.059692045,"Murder"
"30963",52.64730028,-1.834270668,"Murder"
"30967",52.56754384,-1.770098534,"Rape"
"30970",52.61740249,-1.800559715,"Rape"
"30997",52.41688231,-1.486964137,"Murder"
"31001",52.52120436,-2.999197154,"Rape"
"31009",52.6785621,-2.026122087,"Rape"
"31013",52.17519845,-1.881506328,"Theft"
"31016",52.99110535,-2.148932091,"Murder"
"31035",52.89957967,-1.860352463,"Murder"
"31050",52.11195181,-1.944464688,"Rape"
"31054",52.47782567,-1.712953186,"Rape"
"31058",52.60171747,-1.632310708,"Rape"
"31075",52.44699257,-1.824870199,"Rape"
"31077",52.18517224,-2.206803172,"Murder"
"31081",52.42612121,-1.442590965,"Murder"
"31082",52.38186278,-1.496772537,"Murder"
"31100",52.3908115,-1.487119367,"Murder"
"31101",52.28143031,-1.561674097,"Rape"
"31111",52.06671787,-2.759983693,"Rape"
"31120",52.41454221,-2.225489145,"Rape"
"31121",52.23222685,-2.222220444,"Theft"
"31126",52.54556176,-1.853970826,"Theft"
"31139",52.59778844,-1.968953331,"Theft"
"31143",52.64311021,-2.044648158,"Rape"
"31145",52.5458747,-2.104654094,"Murder"
"31146",52.04619335,-2.725529444,"Rape"
"31154",52.90678306,-2.144181723,"Theft"
"31167",52.55253558,-1.729766268,"Rape"
"31169",52.49580283,-2.178181819,"Rape"
"31180",52.4909661,-1.886920683,"Theft"
"31181",52.47550556,-1.92339867,"Rape"
"31188",52.38185011,-1.79133733,"Rape"
"31236",52.38639389,-1.444560554,"Rape"
"31248",52.71393634,-2.799904085,"Theft"
"31249",52.65219118,-2.770468375,"Rape"
"31251",52.52587016,-1.970477575,"Murder"
"31263",52.54833079,-1.935069944,"Theft"
"31267",52.50771264,-1.852622732,"Rape"
"31271",52.18960108,-2.228151377,"Rape"
"31274",52.37176404,-1.449738012,"Theft"
"31289",53.05366334,-2.146865477,"Theft"
"31297",52.34395805,-1.283754319,"Rape"
"31298",52.40326597,-1.457577632,"Rape"
"31321",52.60205032,-1.883313383,"Murder"
"31322",52.46330381,-2.001427979,"Theft"
"31329",52.70387084,-1.997604242,"Rape"
"31333",52.06085558,-2.703581525,"Rape"
"31339",52.77740213,-1.79127652,"Theft"
"31356",52.18069936,-2.867228819,"Rape"
"31362",52.57531204,-1.962328871,"Rape"
"31366",52.49256765,-1.898331019,"Theft"
"31377",52.50336991,-1.977239728,"Murder"
"31380",52.32807993,-2.055128227,"Theft"
"31384",52.38714454,-2.258556033,"Theft"
"31387",52.63426121,-2.052233874,"Rape"
"31388",53.00882627,-2.226491119,"Theft"
"31389",51.92847412,-2.501686175,"Rape"
"31396",52.16246414,-2.220702868,"Theft"
"31413",52.31040961,-1.878212887,"Theft"
"31443",52.05915396,-2.145501183,"Murder"
"31503",52.38104144,-1.641490836,"Theft"
"31521",52.48979946,-2.164461051,"Theft"
"31527",52.95706246,-2.108132462,"Rape"
"31530",52.95742678,-2.506075854,"Theft"
"31533",52.5669868,-2.119457685,"Theft"
"31539",52.55418051,-2.051577791,"Theft"
"31549",53.00584,-2.180337568,"Theft"
"31551",52.51140031,-1.854083879,"Murder"
"31553",52.46079145,-1.710017308,"Theft"
"31554",52.55280122,-2.099656137,"Rape"
"31565",52.50428271,-1.939554265,"Rape"
"31569",52.70701211,-2.462766939,"Theft"
"31571",52.45979525,-2.147571249,"Rape"
"31590",52.46195576,-1.854247107,"Rape"
"31594",52.45976235,-1.486318947,"Rape"
"31599",52.25162583,-1.635312579,"Theft"
"31603",52.33706095,-1.781274301,"Theft"
"31610",52.69640925,-2.619206807,"Rape"
"31612",53.13712742,-2.079930226,"Rape"
"31617",52.5072901,-1.876197306,"Murder"
"31618",52.69206969,-2.48998047,"Theft"
"31626",52.56002102,-1.941690651,"Theft"
"31630",52.4471899,-1.927861576,"Theft"
"31634",52.50518414,-1.944562088,"Rape"
"31656",52.40606192,-1.479592801,"Rape"
"31661",52.29106933,-1.884922086,"Theft"
"31665",52.23791707,-2.253733256,"Murder"
"31668",52.38449373,-2.23650202,"Rape"
"31669",52.64267311,-2.126728443,"Theft"
"31671",52.40293775,-2.22925151,"Theft"
"31706",52.9903623,-1.987340977,"Rape"
"31708",53.09568808,-1.993836634,"Theft"
"31709",53.00901518,-2.299519426,"Rape"
"31718",52.47852674,-2.118922968,"Theft"
"31737",52.59768382,-1.83932963,"Murder"
"31750",53.00879536,-2.228547632,"Rape"
"31754",52.77796325,-2.366196356,"Theft"
"31761",52.2712807,-2.227002883,"Theft"
"31766",52.34968653,-2.047814849,"Murder"
"31773",52.45566513,-2.14328978,"Rape"
"31779",52.46968291,-2.148634822,"Rape"
"31799",52.29707398,-1.538204843,"Rape"
"31802",52.44389743,-1.497390438,"Theft"
"31806",52.71570209,-2.843459382,"Murder"
"31808",52.50474749,-2.00142957,"Murder"
"31816",52.54203364,-1.927706774,"Theft"
"31817",52.40887564,-1.825461982,"Rape"
"31824",52.91173142,-2.64063931,"Rape"
"31827",52.42113587,-1.780858998,"Theft"
"31830",52.18963511,-2.293977672,"Rape"
"31835",52.32729538,-1.565623253,"Theft"
"31846",53.18883243,-1.955361846,"Murder"
"31864",52.48955868,-1.709710498,"Theft"
"31875",52.48061347,-1.728587041,"Rape"
"31877",52.32374005,-1.552452996,"Rape"
"31883",52.45693478,-2.133875403,"Murder"
"31897",53.02908637,-2.207601465,"Theft"
"31901",53.00107631,-2.222412398,"Theft"
"31906",52.46288708,-2.11601064,"Murder"
"31910",52.41113527,-1.516286371,"Theft"
"31915",52.37953035,-2.809417802,"Murder"
"31922",53.04718076,-2.140623152,"Rape"
"31924",52.97184832,-2.150637764,"Rape"
"31928",52.42520486,-2.129514379,"Rape"
"31930",52.3073963,-1.932488206,"Rape"
"31953",52.79740315,-1.634742388,"Rape"
"31979",52.24430149,-1.562039822,"Murder"
"31989",52.47269294,-1.890574224,"Murder"
"31990",52.50771361,-1.988169662,"Rape"
"31991",52.6904485,-2.44519288,"Rape"
"32005",53.02790016,-2.23628266,"Rape"
"32006",52.61999354,-2.222999554,"Rape"
"32023",52.0179974,-2.730013028,"Murder"
"32026",52.84272633,-2.035827169,"Theft"
"32030",52.26438528,-1.571659387,"Theft"
"32044",52.34531411,-1.576162764,"Theft"
"32049",52.04237893,-2.411107236,"Theft"
"32050",52.43653397,-1.677815169,"Theft"
"32061",52.51267007,-2.060369939,"Theft"
"32084",52.68588726,-2.03180711,"Theft"
"32085",51.9552571,-2.860688239,"Murder"
"32093",52.46910013,-2.154418002,"Theft"
"32110",52.96069085,-2.111654839,"Theft"
"32112",52.56812608,-2.001874619,"Rape"
"32114",52.1032931,-2.097772514,"Murder"
"32116",52.36080035,-2.876625686,"Rape"
"32126",53.10762446,-2.016390712,"Rape"
"32136",52.33944708,-2.280293589,"Theft"
"32155",52.20136275,-1.781998822,"Rape"
"32192",52.5105169,-1.867347675,"Theft"
"32197",52.19286685,-1.703569912,"Murder"
"32199",52.52349026,-1.463468069,"Theft"
"32210",52.73358488,-1.900482804,"Murder"
"32215",52.5994644,-1.861174044,"Murder"
"32223",52.37541335,-1.461297351,"Theft"
"32245",52.6393782,-1.602439955,"Theft"
"32264",52.67834904,-2.407530709,"Theft"
"32267",52.64613992,-2.509419678,"Rape"
"32270",52.91146653,-2.477286466,"Theft"
"32277",52.7704376,-2.357818037,"Murder"
"32280",52.78338262,-2.372394824,"Rape"
"32287",52.61616825,-2.043970715,"Theft"
"32291",52.56041671,-2.057515048,"Rape"
"32340",52.47624288,-2.03897173,"Theft"
"32341",52.34287154,-1.337951222,"Murder"
"32350",53.06282164,-2.202899222,"Murder"
"32356",53.02423667,-2.157991626,"Murder"
"32395",52.49684552,-1.861496845,"Rape"
"32400",52.98703652,-1.98953163,"Theft"
"32424",52.5554164,-2.171048892,"Rape"
"32444",52.43461872,-1.433511224,"Rape"
"32446",52.27406971,-2.138745342,"Theft"
"32461",52.38181121,-2.229141948,"Rape"
"32467",53.10245647,-2.010414409,"Murder"
"32489",52.69401517,-2.794509024,"Rape"
"32494",52.75959465,-2.052117719,"Theft"
"32495",52.78861809,-2.075580921,"Murder"
"32499",52.97475023,-2.120581507,"Theft"
"32507",53.00764933,-2.239897699,"Theft"
"32522",52.64577581,-2.489167039,"Theft"
"32525",52.90227454,-1.858723329,"Rape"
"32537",52.23024566,-2.223967503,"Theft"
"32554",52.79804713,-2.950654262,"Theft"
"32565",52.66591879,-2.060877549,"Theft"
"32573",52.64540913,-1.831913069,"Rape"
"32584",52.5768168,-1.777133228,"Rape"
"32599",52.74226655,-1.727040037,"Theft"
"32604",52.56546519,-1.764503352,"Theft"
